Unique_ID	Ref_MFE	Edit_MFE	deltaG	EditSite_Changed	SpliceStart_Changed	SpliceEnd_Changed
5217|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5218|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5219|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
521|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5220|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5221|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5222|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5223|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5224|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5225|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5226|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5227|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5228|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5229|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
522|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5230|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5231|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5232|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5233|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5234|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5235|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5236|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5237|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5238|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5239|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
523|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5240|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5241|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5242|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5243|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5244|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5245|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5246|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5247|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5248|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5249|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
524|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5250|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5251|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5252|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5253|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5254|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5255|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5256|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5257|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5258|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5259|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
525|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5260|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5261|chr2_241572723|241572723|241572872|24	-184.3	-184.3	0	0	0	NA
5262|chr2_241572723|241572723|241572882|24	-184.3	-184.3	0	0	0	NA
5263|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5264|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5265|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5266|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5267|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5268|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5269|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
526|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5270|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5271|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5272|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5273|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5274|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5275|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5276|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5277|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5278|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5279|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
527|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5280|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5281|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5282|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5283|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5284|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5285|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5286|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5287|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5288|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5289|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
528|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5290|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5291|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5292|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5293|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5294|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5295|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5296|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5297|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5298|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5299|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
529|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
52|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
5300|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5301|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5302|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5303|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5304|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5305|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5306|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5307|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5308|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5309|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
530|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5310|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5311|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5312|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5313|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5314|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5315|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5316|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5317|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5318|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5319|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
531|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5320|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5321|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5322|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5323|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5324|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5325|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5326|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5327|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5328|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5329|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
532|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5330|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5331|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5332|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5333|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5334|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5335|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5336|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5337|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5338|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5339|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
533|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5340|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5341|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5342|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5343|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5344|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5345|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5346|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5347|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5348|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5349|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
534|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5350|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5351|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5352|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5353|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5354|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5355|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5356|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5357|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5358|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5359|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
535|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5360|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5361|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5362|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5363|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5364|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5365|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5366|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5367|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5368|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5369|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
536|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5370|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5371|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5372|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5373|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5374|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5375|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5376|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5377|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5378|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5379|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
537|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5380|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5381|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5382|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5383|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5384|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5385|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5386|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5387|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5388|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5389|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
538|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5390|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5391|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5392|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5393|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5394|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5395|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5396|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5397|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5398|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5399|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
539|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
53|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
5400|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5401|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5402|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5403|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5404|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5405|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5406|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5407|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5408|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5409|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
540|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5410|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5411|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5412|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5413|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5414|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5415|chr2_241572723|241572723|241572872|24	-184.3	-184.3	0	0	0	NA
5416|chr2_241572723|241572723|241572882|24	-184.3	-184.3	0	0	0	NA
5417|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5418|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5419|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
541|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5420|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5421|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5422|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5423|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5424|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5425|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5426|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5427|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5428|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5429|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
542|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5430|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5431|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5432|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5433|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5434|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5435|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5436|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5437|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5438|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5439|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
543|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5440|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5441|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5442|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5443|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5444|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5445|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5446|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5447|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5448|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5449|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
544|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5450|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5451|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5452|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5453|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5454|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5455|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5456|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5457|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5458|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5459|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
545|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5460|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5461|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5462|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5463|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5464|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5465|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5466|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5467|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5468|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5469|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
546|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5470|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5471|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5472|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5473|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
5474|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5475|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5476|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5477|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5478|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5479|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
547|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5480|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5481|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5482|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5483|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5484|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5485|chr2_241572723|241572723|241572832|24	-184.3	-184.3	0	0	0	NA
5486|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5487|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5488|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5489|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
548|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
5490|chr2_241572723|241572723|241572853|24	-184.3	-184.3	0	0	0	NA
5491|chr2_241572723|241572723|241572872|24	-184.3	-184.3	0	0	0	NA
5492|chr2_241572723|241572723|241572882|24	-184.3	-184.3	0	0	0	NA
5493|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5494|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5495|chr2_241572723|241572723|241572893|24	-184.3	-184.3	0	0	0	NA
5496|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5497|chr2_241572723|241572723|241572912|24	-184.3	-184.3	0	0	0	NA
5498|chr2_241572723|241572723|241572922|24	-184.3	-184.3	0	0	0	NA
5499|chr2_241572723|241572723|241572750|24	-184.3	-184.3	0	0	0	NA
549|chr10_73249118|73249118|73249318|73251	-107	-106.9	0.1	1	NA	NA
54|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
5500|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5501|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5502|chr2_241572723|241572723|241572771|24	-184.3	-184.3	0	0	0	NA
5503|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5504|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5505|chr2_241572723|241572723|241572791|24	-184.3	-184.3	0	0	0	NA
5506|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5507|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
5508|chr2_241572723|241572723|241572812|24	-184.3	-184.3	0	0	0	NA
